"InventoryID,HospitalID,HospitalName,ProductID,ProductName,Category,WarehouseZone,StorageCondition,BatchNumber,ManufacturingDate,ExpiryDate,CurrentStock,MinStock,MaxStock"
"INV00185,H002,Benha General Hospital,MED085,Domperidone,Gastrointestinal,C,Room Temperature,B367552,2024-06-05,2027-06-05,1164,480,2286"
"INV00186,H002,Benha General Hospital,MED086,Ondansetron,Gastrointestinal,C,Room Temperature,B984152,2024-02-07,2027-02-07,1380,480,2036"
"INV00187,H002,Benha General Hospital,MED087,Lactulose,Gastrointestinal,B,Room Temperature,B465821,2024-10-15,2027-10-15,845,480,2295"
"INV00188,H002,Benha General Hospital,MED088,ORS,Gastrointestinal,C,Room Temperature,B274944,2024-05-02,2027-05-02,926,480,1942"
"INV00189,H002,Benha General Hospital,MED089,Loperamide,Gastrointestinal,A,Room Temperature,B302967,2024-08-15,2027-08-15,900,480,2214"
"INV00190,H002,Benha General Hospital,MED090,Hyoscine,Gastrointestinal,C,Room Temperature,B184291,2024-02-16,2027-02-16,765,480,1421"
"INV00191,H002,Benha General Hospital,MED091,Hepatitis B Vaccine,Vaccines,Cold Room,Cold Chain,B532882,2024-04-24,2025-04-24,595,180,1189"
"INV00192,H002,Benha General Hospital,MED092,BCG Vaccine,Vaccines,Cold Room,Cold Chain,B695603,2024-03-09,2025-03-09,657,180,1439"
"INV00193,H002,Benha General Hospital,MED093,MMR Vaccine,Vaccines,Cold Room,Cold Chain,B155318,2024-05-13,2025-05-13,333,180,1382"
"INV00194,H002,Benha General Hospital,MED094,Tetanus Vaccine,Vaccines,Cold Room,Cold Chain,B306988,2024-08-05,2025-08-05,480,180,1375"
"INV00195,H002,Benha General Hospital,MED095,Influenza Vaccine,Vaccines,Cold Room,Cold Chain,B191751,2024-04-20,2025-04-20,446,180,1938"
"INV00196,H002,Benha General Hospital,MED096,Propofol,Anesthesia,A,Room Temperature,B295716,2024-11-19,2026-11-19,545,180,1400"
"INV00197,H002,Benha General Hospital,MED097,Ketamine,Anesthesia,C,Room Temperature,B820670,2024-04-01,2026-04-01,508,180,1113"
"INV00198,H002,Benha General Hospital,MED098,Midazolam,Anesthesia,B,Room Temperature,B562120,2024-10-22,2026-10-22,518,180,1046"
"INV00199,H002,Benha General Hospital,MED099,Thiopental,Anesthesia,C,Room Temperature,B232717,2024-04-10,2026-04-10,467,180,1780"
"INV00200,H002,Benha General Hospital,MED100,Succinylcholine,Anesthesia,C,Room Temperature,B808533,2024-11-14,2026-11-14,571,180,1071"
"INV00201,H003,Qanater Central Hospital,MED001,Paracetamol 500 mg Tablet,Analgesics,C,Room Temperature,B157545,2024-11-04,2027-11-04,1533,800,2693"
"INV00202,H003,Qanater Central Hospital,MED002,Paracetamol IV Infusion,Analgesics,A,Room Temperature,B950163,2024-03-03,2027-03-03,1211,800,2513"
"INV00203,H003,Qanater Central Hospital,MED003,Ibuprofen 400 mg Tablet,Analgesics,A,Room Temperature,B632954,2024-07-28,2027-07-28,1838,800,2723"
"INV00204,H003,Qanater Central Hospital,MED004,Diclofenac Sodium Injection,Analgesics,B,Room Temperature,B752026,2024-12-29,2027-12-29,1739,800,3177"
"INV00205,H003,Qanater Central Hospital,MED005,Diclofenac Tablet,Analgesics,A,Room Temperature,B906388,2024-06-28,2027-06-28,2100,800,3566"
"INV00206,H003,Qanater Central Hospital,MED006,Ketorolac Injection,Analgesics,C,Room Temperature,B765755,2024-06-02,2027-06-02,2166,800,3327"
"INV00207,H003,Qanater Central Hospital,MED007,Tramadol Injection,Analgesics,C,Room Temperature,B857907,2024-06-25,2027-06-25,1938,800,2798"
"INV00208,H003,Qanater Central Hospital,MED008,Morphine Injection,Analgesics,A,Room Temperature,B251878,2024-02-18,2027-02-18,1272,800,2131"
"INV00209,H003,Qanater Central Hospital,MED009,Aspirin 81 mg Tablet,Analgesics,C,Room Temperature,B193501,2024-07-29,2027-07-29,2172,800,3562"
"INV00210,H003,Qanater Central Hospital,MED010,Aspirin 300 mg Tablet,Analgesics,B,Room Temperature,B697135,2024-10-12,2027-10-12,1157,800,2085"
"INV00211,H003,Qanater Central Hospital,MED011,Amoxicillin 500 mg,Antibiotics,B,Room Temperature,B357009,2024-06-23,2026-06-23,1837,800,2707"
"INV00212,H003,Qanater Central Hospital,MED012,Amoxicillin-Clavulanate,Antibiotics,A,Room Temperature,B400709,2024-08-09,2026-08-09,1337,800,1950"
"INV00213,H003,Qanater Central Hospital,MED013,Ceftriaxone 1 g,Antibiotics,A,Room Temperature,B402950,2024-02-24,2026-02-24,1816,800,2579"
"INV00214,H003,Qanater Central Hospital,MED014,Cefotaxime,Antibiotics,B,Room Temperature,B283675,2024-06-10,2026-06-10,1762,800,3139"
"INV00215,H003,Qanater Central Hospital,MED015,Cefuroxime,Antibiotics,B,Room Temperature,B209575,2024-12-14,2026-12-14,1406,800,2083"
"INV00216,H003,Qanater Central Hospital,MED016,Azithromycin,Antibiotics,A,Room Temperature,B870044,2024-09-11,2026-09-11,1961,800,3444"
"INV00217,H003,Qanater Central Hospital,MED017,Clarithromycin,Antibiotics,A,Room Temperature,B139986,2024-03-07,2026-03-07,1269,800,1997"
"INV00218,H003,Qanater Central Hospital,MED018,Ciprofloxacin,Antibiotics,A,Room Temperature,B525037,2024-03-28,2026-03-28,2241,800,2836"
"INV00219,H003,Qanater Central Hospital,MED019,Levofloxacin,Antibiotics,C,Room Temperature,B745588,2024-06-13,2026-06-13,2441,800,3392"
"INV00220,H003,Qanater Central Hospital,MED020,Metronidazole IV,Antibiotics,A,Room Temperature,B890857,2024-01-07,2026-01-07,1872,800,3349"
"INV00221,H003,Qanater Central Hospital,MED021,Vancomycin,Antibiotics,A,Room Temperature,B267292,2024-04-21,2025-10-21,420,150,1066"
"INV00222,H003,Qanater Central Hospital,MED022,Meropenem,Antibiotics,C,Room Temperature,B360910,2024-01-02,2025-07-02,538,150,1119"
"INV00223,H003,Qanater Central Hospital,MED023,Imipenem,Antibiotics,B,Room Temperature,B989302,2024-07-13,2026-01-13,433,150,1318"
"INV00224,H003,Qanater Central Hospital,MED024,Piperacillin/Tazobactam,Antibiotics,A,Room Temperature,B294269,2024-09-12,2026-03-12,2061,800,3365"
"INV00225,H003,Qanater Central Hospital,MED025,Colistin,Antibiotics,C,Room Temperature,B356713,2024-12-07,2026-06-07,504,150,1870"
"INV00226,H003,Qanater Central Hospital,MED026,Regular Insulin,Diabetes,Cold Room,Cold Chain,B807280,2024-05-07,2026-05-07,716,400,1942"
"INV00227,H003,Qanater Central Hospital,MED027,NPH Insulin,Diabetes,Cold Room,Cold Chain,B986040,2024-08-24,2026-08-24,680,400,1731"
"INV00228,H003,Qanater Central Hospital,MED028,Insulin Glargine,Diabetes,Cold Room,Cold Chain,B942393,2024-01-04,2026-01-04,829,400,1563"
"INV00229,H003,Qanater Central Hospital,MED029,Metformin 500 mg,Diabetes,A,Room Temperature,B444138,2024-10-19,2026-10-19,1114,400,2340"
"INV00230,H003,Qanater Central Hospital,MED030,Metformin 850 mg,Diabetes,A,Room Temperature,B655941,2024-02-10,2026-02-10,714,400,1569"
"INV00231,H003,Qanater Central Hospital,MED031,Gliclazide,Diabetes,C,Room Temperature,B625910,2024-03-16,2026-03-16,611,400,2108"
"INV00232,H003,Qanater Central Hospital,MED032,Glimepiride,Diabetes,B,Room Temperature,B129402,2024-05-13,2026-05-13,791,400,1577"
"INV00233,H003,Qanater Central Hospital,MED033,Glibenclamide,Diabetes,C,Room Temperature,B397881,2024-06-21,2026-06-21,686,400,2006"
"INV00234,H003,Qanater Central Hospital,MED034,Sitagliptin,Diabetes,A,Room Temperature,B201371,2024-05-09,2026-05-09,1108,400,2183"
"INV00235,H003,Qanater Central Hospital,MED035,Empagliflozin,Diabetes,B,Room Temperature,B677564,2024-10-08,2026-10-08,822,400,1613"
"INV00236,H003,Qanater Central Hospital,MED036,Amlodipine,Cardiovascular,C,Room Temperature,B322320,2024-06-12,2027-06-12,786,400,1797"
"INV00237,H003,Qanater Central Hospital,MED037,Captopril,Cardiovascular,C,Room Temperature,B808662,2024-04-07,2027-04-07,698,400,1507"
"INV00238,H003,Qanater Central Hospital,MED038,Enalapril,Cardiovascular,B,Room Temperature,B305550,2024-02-05,2027-02-05,1024,400,2285"
"INV00239,H003,Qanater Central Hospital,MED039,Losartan,Cardiovascular,A,Room Temperature,B221789,2024-12-02,2027-12-02,693,400,1683"
"INV00240,H003,Qanater Central Hospital,MED040,Valsartan,Cardiovascular,C,Room Temperature,B599137,2024-06-02,2027-06-02,1082,400,1782"
"INV00241,H003,Qanater Central Hospital,MED041,Bisoprolol,Cardiovascular,C,Room Temperature,B658296,2024-05-08,2027-05-08,993,400,1509"
"INV00242,H003,Qanater Central Hospital,MED042,Metoprolol,Cardiovascular,C,Room Temperature,B124354,2024-02-08,2027-02-08,664,400,1188"
"INV00243,H003,Qanater Central Hospital,MED043,Atenolol,Cardiovascular,A,Room Temperature,B713217,2024-04-11,2027-04-11,601,400,1272"
"INV00244,H003,Qanater Central Hospital,MED044,Furosemide,Cardiovascular,C,Room Temperature,B528988,2024-10-31,2027-10-31,1020,400,2474"
"INV00245,H003,Qanater Central Hospital,MED045,Spironolactone,Cardiovascular,B,Room Temperature,B251563,2024-10-29,2027-10-29,668,400,1664"
"INV00246,H003,Qanater Central Hospital,MED046,Hydrochlorothiazide,Cardiovascular,B,Room Temperature,B111344,2024-05-28,2027-05-28,997,400,2272"
"INV00247,H003,Qanater Central Hospital,MED047,Atorvastatin,Cardiovascular,C,Room Temperature,B286833,2024-01-25,2027-01-25,1092,400,1791"
"INV00248,H003,Qanater Central Hospital,MED048,Rosuvastatin,Cardiovascular,C,Room Temperature,B616142,2024-12-30,2027-12-30,683,400,2104"
"INV00249,H003,Qanater Central Hospital,MED049,Clopidogrel,Cardiovascular,B,Room Temperature,B418420,2024-10-08,2027-10-08,897,400,1797"
"INV00250,H003,Qanater Central Hospital,MED050,Warfarin,Cardiovascular,B,Room Temperature,B386214,2024-04-26,2027-04-26,736,400,1570"
"INV00251,H003,Qanater Central Hospital,MED051,Salbutamol Inhaler,Respiratory,C,Room Temperature,B850294,2024-11-10,2026-11-10,631,400,1628"
"INV00252,H003,Qanater Central Hospital,MED052,Budesonide Inhaler,Respiratory,B,Room Temperature,B711600,2024-04-12,2026-04-12,1013,400,1884"
"INV00253,H003,Qanater Central Hospital,MED053,Ipratropium,Respiratory,A,Room Temperature,B550348,2024-07-06,2026-07-06,1101,400,2220"
"INV00254,H003,Qanater Central Hospital,MED054,Montelukast,Respiratory,A,Room Temperature,B909942,2024-07-01,2026-07-01,742,400,2177"
"INV00255,H003,Qanater Central Hospital,MED055,Theophylline,Respiratory,A,Room Temperature,B941052,2024-01-04,2026-01-04,935,400,1931"
"INV00256,H003,Qanater Central Hospital,MED056,Acetylcysteine,Respiratory,A,Room Temperature,B311837,2024-04-17,2026-04-17,983,400,1975"
"INV00257,H003,Qanater Central Hospital,MED057,Ambroxol,Respiratory,B,Room Temperature,B915862,2024-09-07,2026-09-07,846,400,1891"
"INV00258,H003,Qanater Central Hospital,MED058,Dexamethasone Neb,Respiratory,A,Room Temperature,B993741,2024-02-08,2026-02-08,677,400,1915"
"INV00259,H003,Qanater Central Hospital,MED059,Prednisolone,Respiratory,C,Room Temperature,B293259,2024-09-01,2026-09-01,670,400,1487"
"INV00260,H003,Qanater Central Hospital,MED060,Hydrocortisone,Respiratory,C,Room Temperature,B729661,2024-09-22,2026-09-22,925,400,1801"
"INV00261,H003,Qanater Central Hospital,MED061,Normal Saline,IV Fluids,A,Room Temperature,B132733,2024-03-05,2026-03-05,1909,800,2797"
"INV00262,H003,Qanater Central Hospital,MED062,Ringer Lactate,IV Fluids,C,Room Temperature,B999005,2024-11-19,2026-11-19,1130,800,2299"
"INV00263,H003,Qanater Central Hospital,MED063,Dextrose 5%,IV Fluids,A,Room Temperature,B497710,2024-03-13,2026-03-13,1212,800,2660"
"INV00264,H003,Qanater Central Hospital,MED064,Dextrose 10%,IV Fluids,A,Room Temperature,B143001,2024-07-05,2026-07-05,1849,800,2488"
"INV00265,H003,Qanater Central Hospital,MED065,Half Saline,IV Fluids,A,Room Temperature,B811998,2024-10-21,2026-10-21,1105,800,2314"
"INV00266,H003,Qanater Central Hospital,MED066,DNS,IV Fluids,C,Room Temperature,B966867,2024-07-17,2026-07-17,1296,800,1948"
"INV00267,H003,Qanater Central Hospital,MED067,Sterile Water,IV Fluids,C,Room Temperature,B531413,2024-03-03,2026-03-03,1713,800,3073"
"INV00268,H003,Qanater Central Hospital,MED068,Mannitol,IV Fluids,A,Room Temperature,B161665,2024-04-16,2026-04-16,2186,800,3015"
"INV00269,H003,Qanater Central Hospital,MED069,Albumin,IV Fluids,A,Room Temperature,B245271,2024-09-15,2026-09-15,1753,800,2758"
"INV00270,H003,Qanater Central Hospital,MED070,Plasma Expander,IV Fluids,A,Room Temperature,B555699,2024-04-08,2026-04-08,1366,800,2386"
"INV00271,H003,Qanater Central Hospital,MED071,Adrenaline,Emergency,A,Room Temperature,B474999,2024-06-26,2026-06-26,504,150,1493"
"INV00272,H003,Qanater Central Hospital,MED072,Atropine,Emergency,B,Room Temperature,B395804,2024-04-29,2026-04-29,429,150,1709"
"INV00273,H003,Qanater Central Hospital,MED073,Dopamine,Emergency,A,Room Temperature,B773034,2024-04-07,2026-04-07,341,150,1197"
"INV00274,H003,Qanater Central Hospital,MED074,Dobutamine,Emergency,C,Room Temperature,B427304,2024-01-29,2026-01-29,322,150,1809"
"INV00275,H003,Qanater Central Hospital,MED075,Nitroglycerin,Emergency,A,Room Temperature,B932974,2024-01-09,2026-01-09,373,150,1042"
"INV00276,H003,Qanater Central Hospital,MED076,Amiodarone,Emergency,B,Room Temperature,B125559,2024-08-13,2026-08-13,338,150,1792"
"INV00277,H003,Qanater Central Hospital,MED077,Lidocaine,Emergency,C,Room Temperature,B212217,2024-06-24,2026-06-24,271,150,1021"
"INV00278,H003,Qanater Central Hospital,MED078,Calcium Gluconate,Emergency,B,Room Temperature,B972388,2024-10-10,2026-10-10,454,150,1641"
"INV00279,H003,Qanater Central Hospital,MED079,Magnesium Sulfate,Emergency,A,Room Temperature,B626684,2024-11-13,2026-11-13,244,150,967"
"INV00280,H003,Qanater Central Hospital,MED080,Naloxone,Emergency,C,Room Temperature,B433863,2024-12-19,2026-12-19,276,150,815"
"INV00281,H003,Qanater Central Hospital,MED081,Omeprazole,Gastrointestinal,A,Room Temperature,B823035,2024-06-16,2027-06-16,944,400,1779"
"INV00282,H003,Qanater Central Hospital,MED082,Pantoprazole,Gastrointestinal,C,Room Temperature,B526346,2024-09-25,2027-09-25,806,400,1986"
"INV00283,H003,Qanater Central Hospital,MED083,Esomeprazole,Gastrointestinal,C,Room Temperature,B169274,2024-07-09,2027-07-09,1166,400,2021"
"INV00284,H003,Qanater Central Hospital,MED084,Famotidine,Gastrointestinal,C,Room Temperature,B174553,2024-02-14,2027-02-14,874,400,2120"
"INV00285,H003,Qanater Central Hospital,MED085,Domperidone,Gastrointestinal,B,Room Temperature,B570452,2024-12-28,2027-12-28,660,400,1831"
"INV00286,H003,Qanater Central Hospital,MED086,Ondansetron,Gastrointestinal,A,Room Temperature,B289004,2024-07-24,2027-07-24,975,400,1732"
"INV00287,H003,Qanater Central Hospital,MED087,Lactulose,Gastrointestinal,B,Room Temperature,B175418,2024-02-15,2027-02-15,900,400,1924"
"INV00288,H003,Qanater Central Hospital,MED088,ORS,Gastrointestinal,B,Room Temperature,B268383,2024-12-19,2027-12-19,689,400,1411"
"INV00289,H003,Qanater Central Hospital,MED089,Loperamide,Gastrointestinal,A,Room Temperature,B580488,2024-03-14,2027-03-14,996,400,1962"
"INV00290,H003,Qanater Central Hospital,MED090,Hyoscine,Gastrointestinal,A,Room Temperature,B715645,2024-11-30,2027-11-30,865,400,1936"
"INV00291,H003,Qanater Central Hospital,MED091,Hepatitis B Vaccine,Vaccines,Cold Room,Cold Chain,B538755,2024-12-17,2025-12-17,395,150,1810"
"INV00292,H003,Qanater Central Hospital,MED092,BCG Vaccine,Vaccines,Cold Room,Cold Chain,B426032,2024-01-12,2025-01-12,423,150,939"
"INV00293,H003,Qanater Central Hospital,MED093,MMR Vaccine,Vaccines,Cold Room,Cold Chain,B476826,2024-04-29,2025-04-29,511,150,1484"
"INV00294,H003,Qanater Central Hospital,MED094,Tetanus Vaccine,Vaccines,Cold Room,Cold Chain,B776555,2024-10-11,2025-10-11,391,150,1577"
"INV00295,H003,Qanater Central Hospital,MED095,Influenza Vaccine,Vaccines,Cold Room,Cold Chain,B943804,2024-01-07,2025-01-07,379,150,1259"
"INV00296,H003,Qanater Central Hospital,MED096,Propofol,Anesthesia,A,Room Temperature,B327286,2024-02-27,2026-02-27,569,150,1147"
"INV00297,H003,Qanater Central Hospital,MED097,Ketamine,Anesthesia,C,Room Temperature,B769648,2024-01-04,2026-01-04,425,150,1209"
"INV00298,H003,Qanater Central Hospital,MED098,Midazolam,Anesthesia,B,Room Temperature,B438076,2024-10-11,2026-10-11,238,150,1008"
"INV00299,H003,Qanater Central Hospital,MED099,Thiopental,Anesthesia,B,Room Temperature,B384186,2024-03-24,2026-03-24,329,150,1515"
"INV00300,H003,Qanater Central Hospital,MED100,Succinylcholine,Anesthesia,B,Room Temperature,B395900,2024-04-01,2026-04-01,435,150,1374"
"INV00301,H004,Toukh Central Hospital,MED001,Paracetamol 500 mg Tablet,Analgesics,B,Room Temperature,B673189,2024-03-24,2027-03-24,1308,800,2762"
"INV00302,H004,Toukh Central Hospital,MED002,Paracetamol IV Infusion,Analgesics,B,Room Temperature,B803650,2024-06-10,2027-06-10,2222,800,3248"
"INV00303,H004,Toukh Central Hospital,MED003,Ibuprofen 400 mg Tablet,Analgesics,C,Room Temperature,B516235,2024-09-27,2027-09-27,2198,800,3483"
"INV00304,H004,Toukh Central Hospital,MED004,Diclofenac Sodium Injection,Analgesics,A,Room Temperature,B529660,2024-05-24,2027-05-24,1354,800,2283"
"INV00305,H004,Toukh Central Hospital,MED005,Diclofenac Tablet,Analgesics,C,Room Temperature,B817148,2024-07-17,2027-07-17,1772,800,2833"
"INV00306,H004,Toukh Central Hospital,MED006,Ketorolac Injection,Analgesics,C,Room Temperature,B886958,2024-02-15,2027-02-15,1917,800,3244"
"INV00307,H004,Toukh Central Hospital,MED007,Tramadol Injection,Analgesics,C,Room Temperature,B658819,2024-08-23,2027-08-23,1901,800,2673"
"INV00308,H004,Toukh Central Hospital,MED008,Morphine Injection,Analgesics,A,Room Temperature,B754037,2024-11-14,2027-11-14,1479,800,2934"
"INV00309,H004,Toukh Central Hospital,MED009,Aspirin 81 mg Tablet,Analgesics,A,Room Temperature,B354346,2024-03-12,2027-03-12,1986,800,2829"
"INV00310,H004,Toukh Central Hospital,MED010,Aspirin 300 mg Tablet,Analgesics,B,Room Temperature,B257661,2024-09-30,2027-09-30,2141,800,3429"
"INV00311,H004,Toukh Central Hospital,MED011,Amoxicillin 500 mg,Antibiotics,C,Room Temperature,B106154,2024-02-01,2026-02-01,1450,800,2115"
"INV00312,H004,Toukh Central Hospital,MED012,Amoxicillin-Clavulanate,Antibiotics,B,Room Temperature,B264053,2024-09-23,2026-09-23,2039,800,2963"
"INV00313,H004,Toukh Central Hospital,MED013,Ceftriaxone 1 g,Antibiotics,A,Room Temperature,B793919,2024-02-15,2026-02-15,1949,800,3337"
"INV00314,H004,Toukh Central Hospital,MED014,Cefotaxime,Antibiotics,A,Room Temperature,B436585,2024-06-09,2026-06-09,1691,800,2850"
"INV00315,H004,Toukh Central Hospital,MED015,Cefuroxime,Antibiotics,A,Room Temperature,B998792,2024-08-12,2026-08-12,1714,800,2215"
"INV00316,H004,Toukh Central Hospital,MED016,Azithromycin,Antibiotics,A,Room Temperature,B836421,2024-07-12,2026-07-12,1472,800,2074"
"INV00317,H004,Toukh Central Hospital,MED017,Clarithromycin,Antibiotics,C,Room Temperature,B109078,2024-04-15,2026-04-15,1780,800,2422"
"INV00318,H004,Toukh Central Hospital,MED018,Ciprofloxacin,Antibiotics,B,Room Temperature,B495141,2024-05-02,2026-05-02,1352,800,2168"
"INV00319,H004,Toukh Central Hospital,MED019,Levofloxacin,Antibiotics,A,Room Temperature,B427025,2024-02-10,2026-02-10,1305,800,2027"
"INV00320,H004,Toukh Central Hospital,MED020,Metronidazole IV,Antibiotics,B,Room Temperature,B506845,2024-11-13,2026-11-13,2032,800,3391"
"INV00321,H004,Toukh Central Hospital,MED021,Vancomycin,Antibiotics,A,Room Temperature,B198511,2024-03-24,2025-09-24,271,150,1229"
"INV00322,H004,Toukh Central Hospital,MED022,Meropenem,Antibiotics,B,Room Temperature,B252360,2024-01-03,2025-07-03,525,150,1434"
"INV00323,H004,Toukh Central Hospital,MED023,Imipenem,Antibiotics,B,Room Temperature,B241398,2024-01-12,2025-07-12,402,150,1879"
"INV00324,H004,Toukh Central Hospital,MED024,Piperacillin/Tazobactam,Antibiotics,A,Room Temperature,B251094,2024-05-26,2025-11-26,1989,800,2610"
"INV00325,H004,Toukh Central Hospital,MED025,Colistin,Antibiotics,A,Room Temperature,B364500,2024-04-28,2025-10-28,348,150,1580"
"INV00326,H004,Toukh Central Hospital,MED026,Regular Insulin,Diabetes,Cold Room,Cold Chain,B887093,2024-07-29,2026-07-29,842,400,2307"
"INV00327,H004,Toukh Central Hospital,MED027,NPH Insulin,Diabetes,Cold Room,Cold Chain,B441705,2024-05-10,2026-05-10,1261,400,1819"
"INV00328,H004,Toukh Central Hospital,MED028,Insulin Glargine,Diabetes,Cold Room,Cold Chain,B591872,2024-07-25,2026-07-25,631,400,2089"
"INV00329,H004,Toukh Central Hospital,MED029,Metformin 500 mg,Diabetes,B,Room Temperature,B960563,2024-01-24,2026-01-24,793,400,1451"
"INV00330,H004,Toukh Central Hospital,MED030,Metformin 850 mg,Diabetes,C,Room Temperature,B476369,2024-05-31,2026-05-31,1137,400,2168"
"INV00331,H004,Toukh Central Hospital,MED031,Gliclazide,Diabetes,A,Room Temperature,B667873,2024-08-15,2026-08-15,824,400,1835"
"INV00332,H004,Toukh Central Hospital,MED032,Glimepiride,Diabetes,A,Room Temperature,B379922,2024-08-30,2026-08-30,999,400,1793"
"INV00333,H004,Toukh Central Hospital,MED033,Glibenclamide,Diabetes,C,Room Temperature,B360116,2024-08-24,2026-08-24,842,400,1984"
"INV00334,H004,Toukh Central Hospital,MED034,Sitagliptin,Diabetes,C,Room Temperature,B297133,2024-10-24,2026-10-24,1031,400,2129"
"INV00335,H004,Toukh Central Hospital,MED035,Empagliflozin,Diabetes,A,Room Temperature,B790493,2024-02-10,2026-02-10,889,400,2225"
"INV00336,H004,Toukh Central Hospital,MED036,Amlodipine,Cardiovascular,A,Room Temperature,B540280,2024-08-18,2027-08-18,1168,400,1681"
"INV00337,H004,Toukh Central Hospital,MED037,Captopril,Cardiovascular,A,Room Temperature,B847512,2024-12-10,2027-12-10,667,400,1311"
"INV00338,H004,Toukh Central Hospital,MED038,Enalapril,Cardiovascular,A,Room Temperature,B505804,2024-06-12,2027-06-12,678,400,1438"
"INV00339,H004,Toukh Central Hospital,MED039,Losartan,Cardiovascular,B,Room Temperature,B444333,2024-04-27,2027-04-27,785,400,1991"
"INV00340,H004,Toukh Central Hospital,MED040,Valsartan,Cardiovascular,B,Room Temperature,B119816,2024-12-15,2027-12-15,1138,400,2481"
"INV00341,H004,Toukh Central Hospital,MED041,Bisoprolol,Cardiovascular,B,Room Temperature,B471000,2024-01-01,2027-01-01,800,400,1982"
"INV00342,H004,Toukh Central Hospital,MED042,Metoprolol,Cardiovascular,A,Room Temperature,B417348,2024-04-16,2027-04-16,1066,400,1686"
"INV00343,H004,Toukh Central Hospital,MED043,Atenolol,Cardiovascular,B,Room Temperature,B441815,2024-02-13,2027-02-13,756,400,1887"
"INV00344,H004,Toukh Central Hospital,MED044,Furosemide,Cardiovascular,A,Room Temperature,B543324,2024-09-07,2027-09-07,799,400,1918"
"INV00345,H004,Toukh Central Hospital,MED045,Spironolactone,Cardiovascular,A,Room Temperature,B258492,2024-10-08,2027-10-08,762,400,1281"
"INV00346,H004,Toukh Central Hospital,MED046,Hydrochlorothiazide,Cardiovascular,B,Room Temperature,B858842,2024-09-01,2027-09-01,647,400,1631"
"INV00347,H004,Toukh Central Hospital,MED047,Atorvastatin,Cardiovascular,A,Room Temperature,B348500,2024-10-02,2027-10-02,723,400,1234"
"INV00348,H004,Toukh Central Hospital,MED048,Rosuvastatin,Cardiovascular,B,Room Temperature,B975825,2024-08-04,2027-08-04,916,400,1541"
"INV00349,H004,Toukh Central Hospital,MED049,Clopidogrel,Cardiovascular,B,Room Temperature,B633398,2024-06-26,2027-06-26,763,400,1757"
"INV00350,H004,Toukh Central Hospital,MED050,Warfarin,Cardiovascular,B,Room Temperature,B394700,2024-05-05,2027-05-05,985,400,1868"
"INV00351,H004,Toukh Central Hospital,MED051,Salbutamol Inhaler,Respiratory,B,Room Temperature,B896657,2024-01-08,2026-01-08,917,400,2308"
"INV00352,H004,Toukh Central Hospital,MED052,Budesonide Inhaler,Respiratory,B,Room Temperature,B900101,2024-12-17,2026-12-17,778,400,1946"
"INV00353,H004,Toukh Central Hospital,MED053,Ipratropium,Respiratory,C,Room Temperature,B596758,2024-07-11,2026-07-11,1215,400,2516"
"INV00354,H004,Toukh Central Hospital,MED054,Montelukast,Respiratory,C,Room Temperature,B386233,2024-05-24,2026-05-24,745,400,1358"
"INV00355,H004,Toukh Central Hospital,MED055,Theophylline,Respiratory,C,Room Temperature,B530424,2024-11-23,2026-11-23,876,400,2362"
"INV00356,H004,Toukh Central Hospital,MED056,Acetylcysteine,Respiratory,C,Room Temperature,B572132,2024-02-22,2026-02-22,657,400,1810"
"INV00357,H004,Toukh Central Hospital,MED057,Ambroxol,Respiratory,C,Room Temperature,B599653,2024-07-10,2026-07-10,798,400,2259"
"INV00358,H004,Toukh Central Hospital,MED058,Dexamethasone Neb,Respiratory,B,Room Temperature,B782568,2024-06-24,2026-06-24,1283,400,1871"
"INV00359,H004,Toukh Central Hospital,MED059,Prednisolone,Respiratory,A,Room Temperature,B476188,2024-04-07,2026-04-07,1053,400,1876"
"INV00360,H004,Toukh Central Hospital,MED060,Hydrocortisone,Respiratory,A,Room Temperature,B983084,2024-03-22,2026-03-22,629,400,1147"
"INV00361,H004,Toukh Central Hospital,MED061,Normal Saline,IV Fluids,B,Room Temperature,B494583,2024-05-08,2026-05-08,1969,800,2799"
"INV00362,H004,Toukh Central Hospital,MED062,Ringer Lactate,IV Fluids,A,Room Temperature,B127723,2024-03-05,2026-03-05,2010,800,3164"
"INV00363,H004,Toukh Central Hospital,MED063,Dextrose 5%,IV Fluids,A,Room Temperature,B990328,2024-04-02,2026-04-02,1850,800,3177"
"INV00364,H004,Toukh Central Hospital,MED064,Dextrose 10%,IV Fluids,C,Room Temperature,B949881,2024-04-11,2026-04-11,1449,800,2888"
"INV00365,H004,Toukh Central Hospital,MED065,Half Saline,IV Fluids,C,Room Temperature,B387681,2024-11-25,2026-11-25,2442,800,3915"
"INV00366,H004,Toukh Central Hospital,MED066,DNS,IV Fluids,C,Room Temperature,B266703,2024-11-23,2026-11-23,2034,800,3327"
"INV00367,H004,Toukh Central Hospital,MED067,Sterile Water,IV Fluids,A,Room Temperature,B394923,2024-06-01,2026-06-01,1775,800,2428"
"INV00368,H004,Toukh Central Hospital,MED068,Mannitol,IV Fluids,C,Room Temperature,B671107,2024-10-26,2026-10-26,2166,800,3640"
"INV00369,H004,Toukh Central Hospital,MED069,Albumin,IV Fluids,B,Room Temperature,B553105,2024-10-28,2026-10-28,1820,800,2645"
